sephora_id,order_number,atg_order_number,purchase_date,product_sk,sku_number,store_number,discount_amount,transaction_type,currency_code,void_flag,dotcom_guest_flag,brand_name,sample_sku_code,csr_id,standard_sample_flag,total_sales_local_amount,gross_units,product_category,merch_code,country_origin,mplus_flag,transaction_number,transaction_sequence_number,shipped_date,department_number,department_name,hazmat_flag,gift_flag,dt,release_date,received_date,purchase_year,purchase_month,channel_type
null,086800096400000002030900003,,2020-10-03,40978192,2319671,152,0,S,US,N,null,VOLUSPA,,null,null,24,1,Candles,,,,20309,1,2020-10-03,20,Fragrance,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1029074452,087080284100000001547600001,null,2020-10-31,183493,1177567,1298,0,S,US,N,null,KVD VEGAN BEAUTY,,null,null,21,1,Eyeliner,,null,,15476,2,2020-10-31,10,Makeup,null,null,2020-11-02-160351,null,null,2020,10,US STORE
null,086800096400000002044300003,,2020-10-03,40933891,1878081,152,0,S,US,N,null,SEPHORA COLOR,,null,null,9,1,Lip Balm & Treatment,,,,20443,1,2020-10-03,40,Sephora Collection,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1029074452,087080284100000001547600001,null,2020-10-31,40985252,2389294,1298,0,S,US,N,null,HERBIVORE,,null,null,54,1,Value & Gift Sets,,null,,15476,1,2020-10-31,15,Skincare,null,null,2020-11-02-160351,null,null,2020,10,US STORE
null,086800104500000004640100003,,2020-10-03,40929758,1836600,120,0,S,US,N,null,ATELIER COLOGNE,,null,null,140,1,Perfume,,,,46401,1,2020-10-03,20,Fragrance,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1064133956,086960065500000006494700004,null,2020-10-19,184753,1191212,258,0,S,US,N,null,SEPHORA COLOR,,null,null,13,1,Eyeliner,,null,,64947,1,2020-10-19,40,Sephora Collection,null,null,2020-10-21-154032,null,null,2020,10,US STORE
null,086800106000000001024100004,,2020-10-03,40957024,2109221,656,0,S,US,N,null,LANCOME,,null,null,35,1,Face Primer,,,,10241,1,2020-10-03,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1004248324,086880068400000005831300001,,2020-10-11,40981233,2348977,140,0,S,US,N,null,TARTE INC.,,null,null,10,1,Mini Size,,,,58313,1,2020-10-11,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086800227200000006237500004,,2020-10-03,40945169,1989722,694,0,S,US,N,null,KIEHL'S,,null,null,35,1,Moisturizer & Treatments,,,,62375,1,2020-10-03,15,Skincare,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1004248324,086880068400000005831300001,,2020-10-11,216975,1533439,140,0,S,US,N,null,TOO FACED,,null,null,26,1,Mascara,,,,58313,2,2020-10-11,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086800227800000008761800006,,2020-10-03,40948062,2018315,720,0,S,US,N,null,FENTY,,null,null,12.5,1,Lipstick,,,,87618,2,2020-10-03,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1004248324,086880068400000005831300001,,2020-10-11,40937214,1910785,140,0,S,US,N,null,OLE HENRIKSEN,,null,null,28,1,Value & Gift Sets,,,,58313,3,2020-10-11,15,Skincare,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086800227800000008761800006,,2020-10-03,40982673,2363059,720,0,S,US,N,null,FENTY,,null,null,22,1,Lipstick,,,,87618,1,2020-10-03,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1066467091,086960109200000001508700004,null,2020-10-19,217934,1543313,670,0,S,US,N,null,FIRST AID BEAUTY LTD,,null,null,11,1,Skincare,,null,,15087,4,2020-10-19,15,Skincare,null,null,2020-10-22-161157,null,null,2020,10,US STORE
null,086800228600000003294300001,,2020-10-03,40938635,1925239,726,0,S,US,N,null,FENTY,,null,null,35,1,Foundation,,,,32943,1,2020-10-03,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1066467091,086960109200000001508700004,null,2020-10-19,211411,1478353,670,0,S,US,N,null,NARS,,null,null,30,1,Concealer,,null,,15087,2,2020-10-19,10,Makeup,null,null,2020-10-22-161157,null,null,2020,10,US STORE
null,086800228600000003294300001,,2020-10-03,40971266,2250520,726,0,S,US,N,null,LAURA MERCIER,,null,null,23,1,Makeup,,,,32943,2,2020-10-03,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1066467091,086960109200000001508700004,null,2020-10-19,40983886,2374395,670,0,S,US,N,null,NARS,,null,null,40,1,Foundation,,null,,15087,1,2020-10-19,10,Makeup,null,null,2020-10-22-161157,null,null,2020,10,US STORE
null,086800232500000001300600002,,2020-10-03,40907212,1615186,748,0,S,US,N,null,ANASTASIA,,null,null,40,1,Contour,,,,13006,1,2020-10-03,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1066467091,086960109200000001508700004,null,2020-10-19,40964488,2184232,670,0,S,US,N,null,TATCHA,,null,null,22,1,Mini Size,,null,,15087,3,2020-10-19,15,Skincare,null,null,2020-10-22-161157,null,null,2020,10,US STORE
null,086800241800000008828300002,,2020-10-03,40926592,1805621,786,0,S,US,N,null,SEPHORA COLOR,,null,null,15,1,Lipstick,,,,88283,1,2020-10-03,40,Sephora Collection,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1066467091,087070109200000001612200004,null,2020-10-30,40973339,2270585,670,-10,S,US,N,null,ANASTASIA,,null,null,28,1,Setting Spray & Powder,,null,,16122,1,2020-10-30,10,Makeup,null,null,2020-11-01-153256,null,null,2020,10,US STORE
null,086800243000000000993600064,,2020-10-03,40976069,2298776,796,0,S,US,N,null,SEPHORA ACCESSORIES,,null,null,10,1,False Eyelashes,,,,9936,1,2020-10-03,40,Sephora Collection,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1083457582,086930285600000002104700001,null,2020-10-16,207620,1438407,1294,0,S,US,N,null,BEAUTYBLENDER,,null,null,16,1,Brush Cleaners,,null,,21047,1,2020-10-16,10,Makeup,null,null,2020-10-19-154606,null,null,2020,10,US STORE
null,086800243000000000993600064,,2020-10-03,40961856,2157683,796,0,S,US,N,null,SEPHORA COLOR,,null,null,14,1,Eye Palettes,,,,9936,2,2020-10-03,40,Sephora Collection,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1025768069,086940237200000000898600063,null,2020-10-17,40977351,2311686,768,0,S,US,N,null,MILK MAKE UP,BI,null,null,0,1,,,null,,8986,1,2020-10-17,97,Unclassified,null,null,2020-10-21-005014,null,null,2020,10,US STORE
null,086800253000000007026200004,,2020-10-03,40980047,2336170,946,0,S,US,N,null,MIZANI,,null,null,20,1,Hair Styling Products,,,,70262,1,2020-10-03,16,Hair,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1063403447,087010072000000007206900001,null,2020-10-24,40982541,2362267,186,0,S,US,N,null,RARE BEAUTY,,null,null,20,1,Lipstick,,null,,72069,1,2020-10-24,10,Makeup,null,null,2020-10-27-155857,null,null,2020,10,US STORE
null,086800253000000007026200004,,2020-10-03,40980020,2336162,946,0,S,US,N,null,MIZANI,,null,null,17,1,Hair Styling Products,,,,70262,2,2020-10-03,16,Hair,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1063403447,087010072000000007206900001,null,2020-10-24,40982541,2362267,186,0,S,US,N,null,RARE BEAUTY,,null,null,20,1,Lipstick,,null,,72069,2,2020-10-24,10,Makeup,null,null,2020-10-26-155518,null,null,2020,10,US STORE
null,086800257800000000225800004,,2020-10-03,40924490,1784636,324,0,S,US,N,null,BRIOGEO HAIR CARE,,null,null,36,1,Hair Masks,,,,2258,1,2020-10-03,16,Hair,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1045872613,087080103400000002686700004,null,2020-10-31,40954035,2078947,612,0,S,US,N,null,MILK MAKE UP,,null,null,12,1,Makeup,,null,,26867,1,2020-10-31,10,Makeup,null,null,2020-11-02-160351,null,null,2020,10,US STORE
null,086800258000000007063500003,,2020-10-03,194014,1295666,360,0,S,US,N,null,CLINIQUE,,null,null,28.5,1,Toners,,,,70635,1,2020-10-03,15,Skincare,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1077395305,086810097000000004913900003,,2020-10-04,40942760,1964980,182,0,S,US,N,null,MILK MAKE UP,,null,null,40,1,Foundation,,,,49139,1,2020-10-04,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086800258000000007063500003,,2020-10-03,40984626,2382513,360,0,S,US,N,null,OLAPLEX,,null,null,28,1,Scalp & Hair Treatments,,,,70635,2,2020-10-03,16,Hair,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1077395305,086810097000000004913900003,,2020-10-04,40942225,1959584,182,0,S,US,N,null,SEPHORA COLOR,,null,null,15,1,Lipstick,,,,49139,2,2020-10-04,40,Sephora Collection,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086800259400000000127000001,,2020-10-03,40949660,2033264,1102,0,S,US,N,null,OLAPLEX,,null,null,28,1,Scalp & Hair Treatments,,,,1270,1,2020-10-03,16,Hair,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1077395305,086810097000000004913900003,,2020-10-04,40977373,2311678,182,0,S,US,N,null,SOL DE JANEIRO,BI,null,null,0,1,,,,,49139,3,2020-10-04,97,Unclassified,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086800259400000000776300004,,2020-10-03,211421,1478452,1102,0,S,US,N,null,NARS,,null,null,45,1,Tinted Moisturizer,,,,7763,2,2020-10-03,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1018342882,086850257700000000853500001,,2020-10-08,40981670,2352649,306,0,S,US,N,null,NARS,BI,null,null,0,1,,,,,8535,6,2020-10-08,97,Unclassified,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086800259400000000776300004,,2020-10-03,217925,1543214,1102,0,S,US,N,null,BUMBLE & BUMBLE,,null,null,22,1,Hair,,,,7763,1,2020-10-03,16,Hair,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1018342882,086850257700000000853500001,,2020-10-08,40984490,2381325,306,0,S,US,N,null,REN,BI,null,null,0,1,BI,,,,8535,4,2020-10-08,97,Unclassified,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086800262000000000280500061,,2020-10-03,40963949,2178937,1114,0,S,US,N,null,"DIOR, CHRISTIAN",,null,null,52,1,Foundation,,,,2805,1,2020-10-03,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1018342882,086850257700000000853500001,,2020-10-08,40970497,2242493,306,0,S,US,N,null,SEPHORA COLOR,,null,null,15,1,Makeup Palettes,,,,8535,1,2020-10-08,40,Sephora Collection,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086800267500000008536300005,,2020-10-03,135777,621284,1160,0,S,US,N,null,PROFUSION,OT,null,null,100,1,,GC,,,85363,1,2020-10-03,96,Unclassified,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1018342882,086850257700000000853500001,,2020-10-08,40969709,2234318,306,0,S,US,N,null,CLINIQUE,BI,null,null,0,1,BI,,,,8535,3,2020-10-08,97,Unclassified,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086800274300000003215700006,,2020-10-03,40946133,1999630,1226,0,S,US,N,null,MOROCCANOIL,,null,null,34,1,Hair Styling Products,,,,32157,1,2020-10-03,16,Hair,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1018342882,086850257700000000853500001,,2020-10-08,40977373,2311678,306,0,S,US,N,null,SOL DE JANEIRO,BI,null,null,0,1,,,,,8535,2,2020-10-08,97,Unclassified,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086800274700000005100700002,,2020-10-03,40980282,2339380,1180,0,S,US,N,null,ANASTASIA,,null,null,60,1,Eye Palettes,,,,51007,1,2020-10-03,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1018342882,086850257700000000853500001,,2020-10-08,40954632,2084770,306,0,S,US,N,null,FIRST AID BEAUTY LTD,BI,null,null,0,1,BI,,,,8535,5,2020-10-08,97,Unclassified,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086800274700000005100700002,,2020-10-03,40974260,2279974,1180,0,S,US,N,null,SEPHORA ACCESSORIES,,null,null,14,1,Sponges & Applicators,,,,51007,3,2020-10-03,40,Sephora Collection,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1082854514,086860047200000009891300001,,2020-10-09,40983875,2374593,322,0,S,US,N,null,NARS,,null,null,40,1,Foundation,,,,98913,4,2020-10-09,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086800274700000005100700002,,2020-10-03,212831,1492784,1180,0,S,US,N,null,SEPHORA COLOR,,null,null,20,1,Foundation,,,,51007,2,2020-10-03,40,Sephora Collection,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1082854514,086860047200000009891300001,,2020-10-09,40938819,1927078,322,0,S,US,N,null,SEPHORA ACCESSORIES,,null,null,40,1,Eye Brushes,,,,98913,1,2020-10-09,40,Sephora Collection,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086800281000000001663500001,,2020-10-03,40973023,2268225,1260,0,S,US,N,null,FENTY,,null,null,35,1,Foundation,,,,16635,1,2020-10-03,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1082854514,086860047200000009891300001,,2020-10-09,40983878,2374510,322,0,S,US,N,null,NARS,,null,null,40,1,Foundation,,,,98913,3,2020-10-09,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086800281900000002606000001,,2020-10-03,40924253,1782259,1234,0,S,US,N,null,BENEFIT,,null,null,17,1,Makeup,,,,26060,1,2020-10-03,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1082854514,086860047200000009891300001,,2020-10-09,188779,1236843,322,0,S,US,N,null,NARS,,null,null,26,1,Eye Primer,,,,98913,6,2020-10-09,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086800281900000002606000001,,2020-10-03,40956853,2106284,1234,0,S,US,N,null,MAKE UP FOR EVER,,null,null,38,1,Foundation,,,,26060,2,2020-10-03,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1082854514,086860047200000009891300001,,2020-10-09,40948854,2026862,322,0,S,US,N,null,KVD VEGAN BEAUTY,,null,null,20,1,Eyebrow,,,,98913,5,2020-10-09,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086800282700000002104700001,,2020-10-03,40945178,1989813,1242,0,S,US,N,null,KIEHL'S,,null,null,15,1,Body Products,,,,21047,1,2020-10-03,15,Skincare,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1082854514,086860047200000009891300001,,2020-10-09,40983835,2374494,322,0,S,US,N,null,NARS,,null,null,40,1,Foundation,,,,98913,2,2020-10-09,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086810035800000006421500004,,2020-10-04,40935999,1898550,20,0,S,US,N,null,"THOMAS, PETER",,null,null,52,1,Moisturizers,,,,64215,3,2020-10-04,15,Skincare,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1082854514,086860047200000009891300001,,2020-10-09,40955672,2094472,322,0,S,US,N,null,TARTE INC.,,null,null,26,1,Concealer,,,,98913,7,2020-10-09,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086810035800000006421500004,,2020-10-04,216975,1533439,20,0,S,US,N,null,TOO FACED,,null,null,26,1,Mascara,,,,64215,2,2020-10-04,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1082854514,086860047200000009891300001,,2020-10-09,40955471,2094506,322,0,S,US,N,null,TARTE INC.,,null,null,26,1,Concealer,,,,98913,8,2020-10-09,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086810035800000006421500004,,2020-10-04,40981873,2354637,20,0,S,US,N,null,"THOMAS, PETER",,null,null,42,1,Eye Creams & Treatments,,,,64215,1,2020-10-04,15,Skincare,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1082854514,087070047200000000200200001,null,2020-10-30,40901527,1578699,322,-4.2,S,US,N,null,ANASTASIA,,null,null,16.8,1,Eyebrow,,null,,2002,3,2020-10-30,10,Makeup,null,null,2020-11-01-153256,null,null,2020,10,US STORE
null,086810037400000003350300001,,2020-10-04,40961334,2152114,36,0,S,US,N,null,SEPHORA ACCESSORIES,,null,null,8,1,False Eyelashes,,,,33503,1,2020-10-04,40,Sephora Collection,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1082854514,087070047200000000200200001,null,2020-10-30,40977139,2310472,322,-6,S,US,N,null,CHARLOTTE TILBURY,,null,null,24,1,Eyeliner,,null,,2002,2,2020-10-30,10,Makeup,null,null,2020-11-01-153256,null,null,2020,10,US STORE
null,086810037400000003350300001,,2020-10-04,40974216,2280048,36,0,S,US,N,null,SEPHORA ACCESSORIES,,null,null,10,1,False Eyelashes,,,,33503,2,2020-10-04,40,Sephora Collection,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1082854514,087070047200000000200200001,null,2020-10-30,40948826,2026912,322,-4,S,US,N,null,KVD VEGAN BEAUTY,,null,null,16,1,Eyebrow,,null,,2002,4,2020-10-30,10,Makeup,null,null,2020-11-01-153256,null,null,2020,10,US STORE
null,086810041000000000092800001,,2020-10-04,200893,1372150,72,0,S,US,N,null,SEPHORA COLOR,,null,null,22,1,Foundation,,,,928,2,2020-10-04,40,Sephora Collection,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1082854514,087070047200000000200200001,null,2020-10-30,40938664,1925528,322,-6.4,S,US,N,null,FENTY,,null,null,25.6,1,Face Primer,,null,,2002,5,2020-10-30,10,Makeup,null,null,2020-11-01-153256,null,null,2020,10,US STORE
null,086810041000000000092800001,,2020-10-04,40941022,1947456,72,0,S,US,N,null,SEPHORA COLOR,,null,null,10,1,Eye Primer,,,,928,1,2020-10-04,40,Sephora Collection,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1082854514,087070047200000000200200001,null,2020-10-30,40983222,2368439,322,-7,S,US,N,null,CHARLOTTE TILBURY,,null,null,28,1,Setting Spray & Powder,,null,,2002,6,2020-10-30,10,Makeup,null,null,2020-11-01-153256,null,null,2020,10,US STORE
null,086810041200000004505700006,,2020-10-04,40975631,2294189,74,0,S,US,N,null,VIVABOXES,,null,null,0,1,,,,,45057,1,2020-10-04,20,Fragrance,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1082854514,087070047200000000200200001,null,2020-10-30,40957735,2117109,322,-20,S,US,N,null,CHARLOTTE TILBURY,,null,null,80,1,Moisturizers,,null,,2002,1,2020-10-30,10,Makeup,null,null,2020-11-01-153256,null,null,2020,10,US STORE
null,086810041200000004505700006,,2020-10-04,40962738,2166221,74,-32,S,US,N,null,MIU MIU,,null,null,0,1,Rollerballs & Travel Size,,,,45057,2,2020-10-04,20,Fragrance,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1025140094,087000248200000001377000002,null,2020-10-23,40981427,2350270,712,0,S,US,N,null,LORD JONES,BI,null,null,0,1,,,null,,13770,2,2020-10-23,97,Unclassified,null,null,2020-10-25-155938,null,null,2020,10,US STORE
null,086810041200000008181300004,,2020-10-04,40909251,1635770,74,0,S,US,N,null,URBAN DECAY,,null,null,25,1,Mascara,,,,81813,2,2020-10-04,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1025140094,087000248200000001377000002,null,2020-10-23,184751,1191196,712,0,S,US,N,null,SEPHORA COLOR,,null,null,13,1,Eyeliner,,null,,13770,1,2020-10-23,40,Sephora Collection,null,null,2020-10-25-155938,null,null,2020,10,US STORE
null,086810041200000008181300004,,2020-10-04,178040,1118058,74,0,S,US,N,null,SEPHORA COLOR,,null,null,13,1,Eyeliner,,,,81813,1,2020-10-04,40,Sephora Collection,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1004849415,086780065000000005003600004,,2020-10-01,40963881,2177657,398,0,S,US,N,null,MURAD,,null,null,25,1,Mini Size,,,,50036,1,2020-10-01,15,Skincare,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086810041800000008588600001,,2020-10-04,135777,621284,100,0,S,US,N,null,PROFUSION,OT,null,null,20,1,,GC,,,85886,1,2020-10-04,96,Unclassified,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1004849415,086780065000000005003600004,,2020-10-01,40948147,2019461,398,0,S,US,N,null,CLINIQUE,,null,null,39.5,1,Moisturizers,,,,50036,3,2020-10-01,15,Skincare,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086810043200000005885800003,,2020-10-04,40964272,2182061,250,0,S,US,N,null,ANASTASIA,,null,null,20,1,Eyebrow,,,,58858,1,2020-10-04,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1004849415,086780065000000005003600004,,2020-10-01,40964399,2182640,398,0,S,US,N,null,ORIGINS NATURAL RESOURCES,,null,null,27,1,Mini Size,,,,50036,2,2020-10-01,15,Skincare,null,null,2020-10-15-135812,null,null,2020,10,US STORE
null,086810043600000001703100001,,2020-10-04,40983605,2372019,254,0,S,US,N,null,MISC. BRANDS,BI,null,null,0,1,,,,,17031,1,2020-10-04,97,Unclassified,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1000872756,086930107400000008519200001,null,2020-10-16,40976985,2306744,660,-4.35,S,US,N,null,"BROWN, BOBBI",,null,null,24.65,1,Lip Gloss,,null,,85192,4,2020-10-16,10,Makeup,null,null,2020-10-18-155241,null,null,2020,10,US STORE
null,086810043600000005754900004,,2020-10-04,40981188,2347896,254,0,S,US,N,null,URBAN DECAY,,null,null,25,1,Mascara,,,,57549,1,2020-10-04,10,Makeup,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1000872756,086930107400000008519200001,null,2020-10-16,40978810,2326239,660,-7.35,S,US,N,null,SHISEIDO,,null,null,41.65,1,Face Sunscreen,,null,,85192,3,2020-10-16,15,Skincare,null,null,2020-10-19-154606,null,null,2020,10,US STORE
null,086810046400000001569300067,,2020-10-04,40980312,2338358,314,0,S,US,N,null,WISHFUL,,null,null,21,1,Mini Size,,,,15693,1,2020-10-04,15,Skincare,null,null,2020-10-15-135812,null,null,2020,10,US STORE
1000872756,086930107400000008519200001,null,2020-10-16,40954147,2080075,660,-2.55,S,US,N,null,SEPHORA SKINCARE,,null,null,14.45,1,Moisturizers,,null,,85192,2,2020-10-16,40,Sephora Collection,null,null,2020-10-19-154606,null,null,2020,10,US STORE
